Date,Soybean
25/09/1973,6.79
26/09/1973,6.6
27/09/1973,6.425
28/09/1973,6.45
01/10/1973,6.34
02/10/1973,6.14
03/10/1973,6.25
04/10/1973,6.05
05/10/1973,5.965
09/10/1973,6.165
10/10/1973,6.365
11/10/1973,6.49
12/10/1973,6.29
15/10/1973,6.09
16/10/1973,5.89
17/10/1973,5.69
18/10/1973,5.49
19/10/1973,5.51
22/10/1973,5.45
23/10/1973,5.49
24/10/1973,5.62
25/10/1973,5.655
26/10/1973,5.553
29/10/1973,5.356
30/10/1973,5.3
31/10/1973,5.414
01/11/1973,5.42
02/11/1973,5.285
05/11/1973,5.29
06/11/1973,5.33
07/11/1973,5.365
08/11/1973,5.565
09/11/1973,5.365
12/11/1973,5.44
13/11/1973,5.495
14/11/1973,5.4575
15/11/1973,5.515
16/11/1973,5.595
19/11/1973,5.725
20/11/1973,5.89
21/11/1973,6.09
23/11/1973,6.29
26/11/1973,6.09
27/11/1973,5.89
28/11/1973,6.0875
29/11/1973,6.02
30/11/1973,6.025
03/12/1973,6.055
04/12/1973,6.255
05/12/1973,6.055
06/12/1973,6.2525
07/12/1973,6.275
10/12/1973,6.155
11/12/1973,6.29
12/12/1973,6.2
13/12/1973,6.005
14/12/1973,5.84
17/12/1973,5.8975
18/12/1973,5.825
19/12/1973,5.885
20/12/1973,5.8575
21/12/1973,5.945
26/12/1973,5.844
27/12/1973,5.921
28/12/1973,5.9135
31/12/1973,5.847
02/01/1974,5.945
03/01/1974,6.0025
04/01/1974,6.125
07/01/1974,6.325
08/01/1974,6.2575
09/01/1974,6.0575
10/01/1974,6.2575
11/01/1974,6.285
14/01/1974,6.3225
15/01/1974,6.24
16/01/1974,6.21
17/01/1974,6.295
18/01/1974,6.275
21/01/1974,6.475
22/01/1974,6.3
23/01/1974,6.245
24/01/1974,6.275
25/01/1974,6.475
28/01/1974,6.36
29/01/1974,6.2725
30/01/1974,6.335
31/01/1974,6.44
01/02/1974,6.4725
04/02/1974,6.385
05/02/1974,6.34
06/02/1974,6.2875
07/02/1974,6.355
08/02/1974,6.465
11/02/1974,6.57
13/02/1974,6.37
14/02/1974,6.425
15/02/1974,6.4775
19/02/1974,6.505
20/02/1974,6.54
21/02/1974,6.495
22/02/1974,6.515
25/02/1974,6.73
26/02/1974,6.5595
27/02/1974,6.387
28/02/1974,6.2535
01/03/1974,6.4725
04/03/1974,6.4
05/03/1974,6.235
06/03/1974,6.38
07/03/1974,6.4475
08/03/1974,6.285
11/03/1974,6.355
12/03/1974,6.415
13/03/1974,6.505
14/03/1974,6.395
15/03/1974,6.305
18/03/1974,6.45
19/03/1974,6.425
20/03/1974,6.315
21/03/1974,6.405
22/03/1974,6.355
25/03/1974,6.155
26/03/1974,6.065
27/03/1974,6.0475
28/03/1974,6.0975
29/03/1974,6.1625
01/04/1974,5.9975
02/04/1974,5.7975
03/04/1974,5.885
04/04/1974,5.685
05/04/1974,5.485
08/04/1974,5.315
09/04/1974,5.4425
10/04/1974,5.47
11/04/1974,5.41
15/04/1974,5.59
16/04/1974,5.55
17/04/1974,5.55
18/04/1974,5.59
19/04/1974,5.72
22/04/1974,5.76
23/04/1974,5.56
24/04/1974,5.54
25/04/1974,5.7455
26/04/1974,5.605
29/04/1974,5.4495
30/04/1974,5.4725
01/05/1974,5.4425
02/05/1974,5.53
03/05/1974,5.4275
06/05/1974,5.23
07/05/1974,5.31
08/05/1974,5.4175
09/05/1974,5.395
10/05/1974,5.5225
13/05/1974,5.565
14/05/1974,5.45
15/05/1974,5.52
16/05/1974,5.575
17/05/1974,5.53
20/05/1974,5.4725
21/05/1974,5.4
22/05/1974,5.4275
23/05/1974,5.5
24/05/1974,5.5475
28/05/1974,5.5075
29/05/1974,5.6025
30/05/1974,5.55
31/05/1974,5.47
03/06/1974,5.3575
04/06/1974,5.405
05/06/1974,5.4125
06/06/1974,5.37
07/06/1974,5.43
10/06/1974,5.375
11/06/1974,5.345
12/06/1974,5.46
13/06/1974,5.41
14/06/1974,5.4275
17/06/1974,5.5875
18/06/1974,5.4525
19/06/1974,5.5275
20/06/1974,5.48
21/06/1974,5.68
24/06/1974,5.88
25/06/1974,5.689
26/06/1974,5.787
27/06/1974,5.711
28/06/1974,5.6995
01/07/1974,5.905
02/07/1974,5.9975
03/07/1974,6.1875
05/07/1974,6.165
08/07/1974,6.365
09/07/1974,6.395
10/07/1974,6.2175
11/07/1974,6.205
12/07/1974,6.405
15/07/1974,6.605
16/07/1974,6.805
17/07/1974,6.86
18/07/1974,7.16
19/07/1974,7.46
22/07/1974,7.525
23/07/1974,7.65
24/07/1974,7.85
25/07/1974,8.05
26/07/1974,8.253
29/07/1974,8.556
30/07/1974,8.65
31/07/1974,8.95
01/08/1974,8.75
02/08/1974,8.55
05/08/1974,8.35
06/08/1974,8.36
07/08/1974,8.42
08/08/1974,8.12
09/08/1974,7.92
12/08/1974,7.72
13/08/1974,8.02
14/08/1974,8.13
15/08/1974,7.83
16/08/1974,7.63
19/08/1974,7.465
20/08/1974,7.265
21/08/1974,7.26
22/08/1974,7.46
23/08/1974,7.66
26/08/1974,7.47
27/08/1974,7.269
28/08/1974,7.468
29/08/1974,7.425
30/08/1974,7.332
03/09/1974,7.125
04/09/1974,7.185
05/09/1974,7.245
06/09/1974,7.165
09/09/1974,7.365
10/09/1974,7.31
11/09/1974,7.48
12/09/1974,7.68
13/09/1974,7.83
16/09/1974,7.63
17/09/1974,7.43
18/09/1974,7.385
19/09/1974,7.54
20/09/1974,7.58
23/09/1974,7.78
24/09/1974,7.98
25/09/1974,8.18
26/09/1974,8.38
27/09/1974,8.58
30/09/1974,8.78
01/10/1974,8.76
02/10/1974,9.06
03/10/1974,9.36
04/10/1974,9.49
07/10/1974,9.29
08/10/1974,9.09
09/10/1974,9.055
10/10/1974,9.08
11/10/1974,8.88
14/10/1974,8.68
15/10/1974,8.685
16/10/1974,8.485
17/10/1974,8.38
18/10/1974,8.485
21/10/1974,8.58
22/10/1974,8.5
23/10/1974,8.3
24/10/1974,8.1
25/10/1974,7.9
28/10/1974,7.634
29/10/1974,7.968
30/10/1974,7.961
31/10/1974,8.197
01/11/1974,8.24
04/11/1974,8.44
06/11/1974,8.56
07/11/1974,8.555
08/11/1974,8.63
11/11/1974,8.43
12/11/1974,8.23
13/11/1974,8.105
14/11/1974,7.985
15/11/1974,7.785
18/11/1974,7.585
19/11/1974,7.385
20/11/1974,7.685
21/11/1974,7.385
22/11/1974,7.36
25/11/1974,7.23
26/11/1974,7.43
27/11/1974,7.625
29/11/1974,7.825
02/12/1974,7.625
03/12/1974,7.825
04/12/1974,7.625
05/12/1974,7.68
06/12/1974,7.48
09/12/1974,7.28
10/12/1974,7.355
11/12/1974,7.305
12/12/1974,7.41
13/12/1974,7.535
16/12/1974,7.46
17/12/1974,7.365
18/12/1974,7.46
19/12/1974,7.54
20/12/1974,7.555
23/12/1974,7.365
24/12/1974,7.1725
26/12/1974,7.0065
27/12/1974,7.049
30/12/1974,6.907
31/12/1974,7.113
02/01/1975,7.235
03/01/1975,7.165
06/01/1975,7.225
07/01/1975,7.025
08/01/1975,6.835
09/01/1975,6.81
10/01/1975,6.9
13/01/1975,6.78
14/01/1975,6.72
15/01/1975,6.5325
16/01/1975,6.3325
17/01/1975,6.1325
20/01/1975,5.9325
21/01/1975,6.12
22/01/1975,5.88
23/01/1975,6.06
24/01/1975,6.25
27/01/1975,6.05
28/01/1975,6.195
29/01/1975,6.26
30/01/1975,6.22
31/01/1975,6.0275
03/02/1975,5.935
04/02/1975,5.995
05/02/1975,5.94
06/02/1975,6.0325
07/02/1975,6.115
10/02/1975,5.985
11/02/1975,5.995
12/02/1975,5.85
13/02/1975,5.975
14/02/1975,5.92
18/02/1975,5.7275
19/02/1975,5.5325
20/02/1975,5.555
21/02/1975,5.455
24/02/1975,5.3925
25/02/1975,5.274
26/02/1975,5.2885
27/02/1975,5.192
28/02/1975,5.0485
03/03/1975,5.155
04/03/1975,5.16
05/03/1975,5.305
06/03/1975,5.505
07/03/1975,5.425
10/03/1975,5.3425
11/03/1975,5.545
12/03/1975,5.7375
13/03/1975,5.6
14/03/1975,5.52
17/03/1975,5.6125
18/03/1975,5.4175
19/03/1975,5.5275
20/03/1975,5.53
21/03/1975,5.73
24/03/1975,5.825
25/03/1975,5.8875
26/03/1975,6.0875
27/03/1975,5.955
31/03/1975,6.1
01/04/1975,6.0425
02/04/1975,5.905
03/04/1975,5.765
04/04/1975,5.865
07/04/1975,5.74
08/04/1975,5.7775
09/04/1975,5.87
10/04/1975,5.72
11/04/1975,5.745
14/04/1975,5.7725
15/04/1975,5.8275
16/04/1975,5.8575
17/04/1975,5.855
18/04/1975,5.845
21/04/1975,5.8
22/04/1975,5.6
23/04/1975,5.5875
24/04/1975,5.5825
25/04/1975,5.582
28/04/1975,5.3705
29/04/1975,5.315
30/04/1975,5.3525
01/05/1975,5.245
02/05/1975,5.2175
05/05/1975,5.0175
06/05/1975,5
07/05/1975,4.9925
08/05/1975,5.03
09/05/1975,5.06
12/05/1975,5.0425
13/05/1975,5.1525
14/05/1975,5.195
15/05/1975,5.09
16/05/1975,5.075
19/05/1975,5.1425
20/05/1975,5.2
21/05/1975,5.315
22/05/1975,5.2925
23/05/1975,5.1925
27/05/1975,4.9925
28/05/1975,4.97
29/05/1975,5.025
30/05/1975,5.0275
02/06/1975,4.92
03/06/1975,5.005
04/06/1975,5.0475
05/06/1975,4.985
06/06/1975,4.9375
09/06/1975,5.06
10/06/1975,5.0125
11/06/1975,5.045
12/06/1975,5.0075
13/06/1975,5.0725
16/06/1975,5.1
17/06/1975,5.185
18/06/1975,5.135
19/06/1975,5.15
20/06/1975,5.26
23/06/1975,5.19
24/06/1975,5.175
25/06/1975,5.1635
26/06/1975,5.1875
27/06/1975,5.084
30/06/1975,5.037
01/07/1975,4.965
02/07/1975,5.0275
03/07/1975,5.1825
07/07/1975,5.1125
08/07/1975,5.3125
09/07/1975,5.375
10/07/1975,5.4475
11/07/1975,5.6475
14/07/1975,5.515
15/07/1975,5.55
16/07/1975,5.67
17/07/1975,5.505
18/07/1975,5.355
21/07/1975,5.555
22/07/1975,5.5925
23/07/1975,5.5425
24/07/1975,5.7425
25/07/1975,5.9425
28/07/1975,6.1385
29/07/1975,6.261
30/07/1975,5.964
31/07/1975,5.819
01/08/1975,5.9
04/08/1975,6.1
05/08/1975,6.005
06/08/1975,6.095
07/08/1975,6.295
08/08/1975,6.1125
11/08/1975,5.985
12/08/1975,6.115
13/08/1975,6.025
14/08/1975,6.0925
15/08/1975,6.2925
18/08/1975,6.0925
19/08/1975,6.255
20/08/1975,6.265
21/08/1975,6.125
22/08/1975,6.16
25/08/1975,6.155
26/08/1975,5.968
27/08/1975,5.907
28/08/1975,5.731
29/08/1975,5.677
02/09/1975,5.63
03/09/1975,5.685
04/09/1975,5.705
05/09/1975,5.735
08/09/1975,5.545
09/09/1975,5.51
10/09/1975,5.6575
11/09/1975,5.57
12/09/1975,5.77
15/09/1975,5.715
16/09/1975,5.83
17/09/1975,6.03
18/09/1975,5.965
19/09/1975,5.925
22/09/1975,5.75
23/09/1975,5.695
24/09/1975,5.75
25/09/1975,5.8375
26/09/1975,5.79
29/09/1975,5.64
30/09/1975,5.6875
01/10/1975,5.72
02/10/1975,5.5425
03/10/1975,5.47
06/10/1975,5.425
07/10/1975,5.47
08/10/1975,5.555
09/10/1975,5.5525
10/10/1975,5.53
13/10/1975,5.33
14/10/1975,5.3225
15/10/1975,5.29
16/10/1975,5.3825
17/10/1975,5.285
20/10/1975,5.2575
21/10/1975,5.0575
22/10/1975,5.06
23/10/1975,4.9825
24/10/1975,4.96
27/10/1975,4.7875
28/10/1975,4.887
29/10/1975,4.973
30/10/1975,5.037
31/10/1975,5.011
03/11/1975,4.905
04/11/1975,4.955
05/11/1975,5.0475
06/11/1975,5.055
07/11/1975,5.0475
10/11/1975,4.96
11/11/1975,4.815
12/11/1975,4.86
13/11/1975,4.8425
14/11/1975,4.8525
17/11/1975,4.795
18/11/1975,4.655
19/11/1975,4.6525
20/11/1975,4.665
21/11/1975,4.7375
24/11/1975,4.9375
25/11/1975,4.835
26/11/1975,4.8775
28/11/1975,4.855
01/12/1975,4.855
02/12/1975,4.955
03/12/1975,4.9125
04/12/1975,4.915
05/12/1975,4.835
08/12/1975,4.6375
09/12/1975,4.685
10/12/1975,4.655
11/12/1975,4.6675
12/12/1975,4.495
15/12/1975,4.4525
16/12/1975,4.545
17/12/1975,4.5375
18/12/1975,4.5075
19/12/1975,4.595
22/12/1975,4.5775
23/12/1975,4.5275
24/12/1975,4.5805
29/12/1975,4.5035
30/12/1975,4.539
31/12/1975,4.5695
02/01/1976,4.58
05/01/1976,4.6925
06/01/1976,4.65
07/01/1976,4.74
08/01/1976,4.7625
09/01/1976,4.7525
12/01/1976,4.8775
13/01/1976,4.8325
14/01/1976,4.825
15/01/1976,4.825
16/01/1976,4.87
19/01/1976,4.935
20/01/1976,4.905
21/01/1976,4.925
22/01/1976,4.755
23/01/1976,4.7675
26/01/1976,4.5675
27/01/1976,4.585
28/01/1976,4.63
29/01/1976,4.66
30/01/1976,4.675
02/02/1976,4.7675
03/02/1976,4.8
04/02/1976,4.745
05/02/1976,4.7775
06/02/1976,4.785
09/02/1976,4.7625
10/02/1976,4.8525
11/02/1976,4.7675
12/02/1976,4.825
13/02/1976,4.8075
17/02/1976,4.83
18/02/1976,4.805
19/02/1976,4.865
20/02/1976,4.8175
23/02/1976,4.815
24/02/1976,4.802
25/02/1976,4.8235
26/02/1976,4.8205
27/02/1976,4.8475
01/03/1976,4.8775
02/03/1976,4.8075
03/03/1976,4.8325
04/03/1976,4.8825
05/03/1976,4.8725
08/03/1976,4.8825
09/03/1976,4.8975
10/03/1976,4.89
11/03/1976,4.8625
12/03/1976,4.8225
15/03/1976,4.745
16/03/1976,4.745
17/03/1976,4.7725
18/03/1976,4.8075
19/03/1976,4.8375
22/03/1976,4.8125
23/03/1976,4.7525
24/03/1976,4.785
25/03/1976,4.7575
26/03/1976,4.7325
29/03/1976,4.6825
30/03/1976,4.73
31/03/1976,4.6975
01/04/1976,4.7225
02/04/1976,4.705
05/04/1976,4.7225
06/04/1976,4.7625
07/04/1976,4.7475
08/04/1976,4.8125
09/04/1976,4.8025
12/04/1976,4.885
13/04/1976,4.83
14/04/1976,4.8175
15/04/1976,4.8625
19/04/1976,4.8775
20/04/1976,4.875
21/04/1976,4.8525
22/04/1976,4.8625
23/04/1976,4.78
26/04/1976,4.775
27/04/1976,4.807
28/04/1976,4.849
29/04/1976,4.8465
30/04/1976,4.854
03/05/1976,4.8925
04/05/1976,4.9125
05/05/1976,4.94
06/05/1976,4.9775
07/05/1976,5.075
10/05/1976,5.115
11/05/1976,5.1725
12/05/1976,5.185
13/05/1976,5.2175
14/05/1976,5.2675
17/05/1976,5.34
18/05/1976,5.325
19/05/1976,5.3625
20/05/1976,5.435
21/05/1976,5.475
24/05/1976,5.675
25/05/1976,5.5875
26/05/1976,5.7725
27/05/1976,5.76
28/05/1976,5.79
01/06/1976,5.9
02/06/1976,5.865
03/06/1976,5.7925
04/06/1976,5.835
07/06/1976,6.035
08/06/1976,6.17
09/06/1976,6.2775
10/06/1976,6.4775
11/06/1976,6.64
14/06/1976,6.785
15/06/1976,6.585
16/06/1976,6.435
17/06/1976,6.235
18/06/1976,6.165
21/06/1976,6.365
22/06/1976,6.5525
23/06/1976,6.3525
24/06/1976,6.5525
25/06/1976,6.6915
28/06/1976,6.701
29/06/1976,6.683
30/06/1976,6.71
01/07/1976,6.92
02/07/1976,7.12
06/07/1976,7.32
07/07/1976,7.13
08/07/1976,7.33
09/07/1976,7.455
12/07/1976,7.255
13/07/1976,7.14
14/07/1976,7.34
15/07/1976,7.14
16/07/1976,7
19/07/1976,6.8
20/07/1976,6.6
21/07/1976,6.625
22/07/1976,6.425
23/07/1976,6.605
26/07/1976,6.405
27/07/1976,6.234
28/07/1976,6.285
29/07/1976,6.2555
30/07/1976,6.079
02/08/1976,5.885
03/08/1976,6.005
04/08/1976,6.205
05/08/1976,6.2225
06/08/1976,6.2675
09/08/1976,6.26
10/08/1976,6.2
11/08/1976,6.1875
12/08/1976,6.305
13/08/1976,6.485
16/08/1976,6.4225
17/08/1976,6.2225
18/08/1976,6.28
19/08/1976,6.48
20/08/1976,6.595
23/08/1976,6.795
24/08/1976,6.7475
25/08/1976,6.58
26/08/1976,6.797
27/08/1976,6.866
30/08/1976,6.734
31/08/1976,6.711
01/09/1976,6.89
02/09/1976,7.09
03/09/1976,7.185
07/09/1976,7.385
08/09/1976,7.325
09/09/1976,7.42
10/09/1976,7.36
13/09/1976,7.16
14/09/1976,6.96
15/09/1976,6.85
16/09/1976,6.895
17/09/1976,6.695
20/09/1976,6.535
21/09/1976,6.49
22/09/1976,6.48
23/09/1976,6.56
24/09/1976,6.425
27/09/1976,6.365
28/09/1976,6.41
29/09/1976,6.215
30/09/1976,6.32
01/10/1976,6.2
04/10/1976,6.4
05/10/1976,6.46
06/10/1976,6.485
07/10/1976,6.57
08/10/1976,6.535
11/10/1976,6.3675
12/10/1976,6.255
13/10/1976,6.455
14/10/1976,6.305
15/10/1976,6.195
18/10/1976,6.07
19/10/1976,6.2325
20/10/1976,6.225
21/10/1976,6.265
22/10/1976,6.51
25/10/1976,6.5375
26/10/1976,6.558
27/10/1976,6.75
28/10/1976,6.632
29/10/1976,6.826
01/11/1976,6.785
03/11/1976,6.585
04/11/1976,6.715
05/11/1976,6.735
08/11/1976,6.7425
09/11/1976,6.66
10/11/1976,6.75
11/11/1976,6.51
12/11/1976,6.53
15/11/1976,6.325
16/11/1976,6.5425
17/11/1976,6.685
18/11/1976,6.665
19/11/1976,6.7875
22/11/1976,6.905
23/11/1976,6.7575
24/11/1976,6.8
26/11/1976,6.7175
29/11/1976,6.72
30/11/1976,6.745
01/12/1976,6.77
02/12/1976,6.795
03/12/1976,6.8575
06/12/1976,6.965
07/12/1976,6.905
08/12/1976,7.06
09/12/1976,7.03
10/12/1976,6.965
13/12/1976,6.915
14/12/1976,7.01
15/12/1976,6.87
16/12/1976,6.905
17/12/1976,6.775
20/12/1976,6.8325
21/12/1976,6.875
22/12/1976,6.8925
23/12/1976,6.9275
27/12/1976,7.0185
28/12/1976,7.0825
29/12/1976,7.037
30/12/1976,7.103
03/01/1977,7.0425
04/01/1977,7.1075
05/01/1977,7.075
06/01/1977,7.18
07/01/1977,7.175
10/01/1977,7.225
11/01/1977,7.1675
12/01/1977,7.265
13/01/1977,7.195
14/01/1977,7.1425
17/01/1977,7.165
18/01/1977,7.25
19/01/1977,7.285
20/01/1977,7.255
21/01/1977,7.215
24/01/1977,7.3575
25/01/1977,7.33
26/01/1977,7.305
27/01/1977,7.1875
28/01/1977,7.1775
31/01/1977,7.235
01/02/1977,7.205
02/02/1977,7.18
03/02/1977,7.31
04/02/1977,7.325
07/02/1977,7.305
08/02/1977,7.315
09/02/1977,7.345
10/02/1977,7.365
11/02/1977,7.34
14/02/1977,7.3
15/02/1977,7.2725
16/02/1977,7.3225
17/02/1977,7.415
18/02/1977,7.45
22/02/1977,7.4225
23/02/1977,7.6365
24/02/1977,7.706
25/02/1977,7.6695
28/02/1977,7.811
01/03/1977,7.91
02/03/1977,8.08
03/03/1977,8.28
04/03/1977,8.21
07/03/1977,8.37
08/03/1977,8.32
09/03/1977,8.4
10/03/1977,8.245
11/03/1977,8.195
14/03/1977,8.2475
15/03/1977,8.2825
16/03/1977,8.52
17/03/1977,8.505
18/03/1977,8.5575
21/03/1977,8.73
22/03/1977,8.6575
23/03/1977,8.51
24/03/1977,8.46
25/03/1977,8.65
28/03/1977,8.725
29/03/1977,8.8925
30/03/1977,8.875
31/03/1977,8.935
01/04/1977,9.225
04/04/1977,9.19
05/04/1977,9.395
06/04/1977,9.585
07/04/1977,9.73
11/04/1977,9.935
12/04/1977,10.235
13/04/1977,9.935
14/04/1977,9.635
15/04/1977,9.935
18/04/1977,10.235
19/04/1977,10.0425
20/04/1977,10.275
21/04/1977,10.465
22/04/1977,10.61
25/04/1977,10.31
26/04/1977,9.978
27/04/1977,9.646
28/04/1977,9.388
29/04/1977,9.834
03/05/1977,10.275
04/05/1977,9.975
05/05/1977,9.675
06/05/1977,9.375
09/05/1977,9.62
10/05/1977,9.32
11/05/1977,9.135
12/05/1977,9.435
13/05/1977,9.735
16/05/1977,9.775
17/05/1977,9.475
18/05/1977,9.65
19/05/1977,9.485
20/05/1977,9.185
23/05/1977,9.16
24/05/1977,9.46
25/05/1977,9.54
26/05/1977,9.615
27/05/1977,9.41
31/05/1977,9.6
01/06/1977,9.74
02/06/1977,9.44
03/06/1977,9.36
06/06/1977,9.195
07/06/1977,9.26
08/06/1977,8.96
09/06/1977,8.66
10/06/1977,8.59
13/06/1977,8.635
14/06/1977,8.365
15/06/1977,8.065
16/06/1977,7.885
17/06/1977,7.585
20/06/1977,7.705
21/06/1977,7.405
22/06/1977,7.21
23/06/1977,7.4775
24/06/1977,7.535
27/06/1977,7.753
28/06/1977,7.909
29/06/1977,7.767
30/06/1977,7.59
01/07/1977,7.285
05/07/1977,6.985
06/07/1977,6.685
07/07/1977,6.385
08/07/1977,6.31
11/07/1977,6.01
12/07/1977,5.805
13/07/1977,6.105
14/07/1977,6.405
15/07/1977,6.42
18/07/1977,6.12
19/07/1977,6.42
20/07/1977,6.26
21/07/1977,6.515
22/07/1977,6.57
25/07/1977,6.31
26/07/1977,6.151
27/07/1977,6.073
28/07/1977,5.9255
29/07/1977,5.71
01/08/1977,5.475
02/08/1977,5.58
03/08/1977,5.88
04/08/1977,5.815
05/08/1977,5.785
08/08/1977,5.5775
09/08/1977,5.605
10/08/1977,5.665
11/08/1977,5.59
12/08/1977,5.325
15/08/1977,5.14
16/08/1977,5.24
17/08/1977,5.1825
18/08/1977,5.28
19/08/1977,5.215
22/08/1977,5.1325
23/08/1977,5.17
24/08/1977,5.29
25/08/1977,5.22
26/08/1977,5.199
29/08/1977,5.118
30/08/1977,5.198
31/08/1977,5.173
01/09/1977,5.2025
02/09/1977,5.27
06/09/1977,5.32
07/09/1977,5.215
08/09/1977,5.135
09/09/1977,5.06
12/09/1977,5.0875
13/09/1977,5.155
14/09/1977,5.0525
15/09/1977,5.1425
16/09/1977,5.135
19/09/1977,5.225
20/09/1977,5.285
21/09/1977,5.585
22/09/1977,5.465
23/09/1977,5.51
26/09/1977,5.3675
27/09/1977,5.265
28/09/1977,5.2825
29/09/1977,5.44
30/09/1977,5.3425
03/10/1977,5.3575
04/10/1977,5.42
05/10/1977,5.3575
06/10/1977,5.49
07/10/1977,5.525
10/10/1977,5.465
11/10/1977,5.4325
12/10/1977,5.3025
13/10/1977,5.225
14/10/1977,5.1375
17/10/1977,5.145
18/10/1977,5.1825
19/10/1977,5.175
20/10/1977,5.095
21/10/1977,5.1275
24/10/1977,5.305
25/10/1977,5.2675
26/10/1977,5.389
27/10/1977,5.337
28/10/1977,5.381
31/10/1977,5.5735
01/11/1977,5.7675
02/11/1977,5.905
03/11/1977,5.735
04/11/1977,5.83
07/11/1977,6.01
08/11/1977,5.91
09/11/1977,5.955
10/11/1977,5.935
11/11/1977,5.915
14/11/1977,5.985
15/11/1977,6.155
16/11/1977,6.21
17/11/1977,6.155
18/11/1977,6.26
21/11/1977,6.1275
22/11/1977,5.985
23/11/1977,5.945
25/11/1977,6.115
28/11/1977,5.9175
29/11/1977,5.9325
30/11/1977,5.8575
01/12/1977,5.875
02/12/1977,5.9
05/12/1977,5.825
06/12/1977,5.855
07/12/1977,5.945
08/12/1977,6.0675
09/12/1977,6.045
12/12/1977,5.855
13/12/1977,5.905
14/12/1977,5.87
15/12/1977,5.9875
16/12/1977,5.925
19/12/1977,5.955
20/12/1977,5.985
21/12/1977,6.0225
22/12/1977,6.115
23/12/1977,6.095
27/12/1977,6.049
28/12/1977,6.014
29/12/1977,5.999
30/12/1977,6.0195
03/01/1978,5.9675
04/01/1978,6.0175
05/01/1978,5.95
06/01/1978,5.955
09/01/1978,5.9775
10/01/1978,6.075
11/01/1978,6.055
12/01/1978,6.055
13/01/1978,6.015
16/01/1978,5.8675
17/01/1978,5.6175
18/01/1978,5.635
19/01/1978,5.6125
20/01/1978,5.65
23/01/1978,5.7275
24/01/1978,5.695
25/01/1978,5.7225
26/01/1978,5.6975
27/01/1978,5.7025
30/01/1978,5.7025
31/01/1978,5.6475
01/02/1978,5.6575
02/02/1978,5.715
03/02/1978,5.73
06/02/1978,5.74
07/02/1978,5.7125
08/02/1978,5.605
09/02/1978,5.585
10/02/1978,5.59
13/02/1978,5.6125
14/02/1978,5.6575
15/02/1978,5.6525
16/02/1978,5.6725
17/02/1978,5.7025
21/02/1978,5.8125
22/02/1978,5.7675
23/02/1978,5.827
24/02/1978,5.8865
27/02/1978,5.85
28/02/1978,5.8855
01/03/1978,6.13
02/03/1978,6.115
03/03/1978,6.2425
06/03/1978,6.2525
07/03/1978,6.4
08/03/1978,6.6175
09/03/1978,6.7525
10/03/1978,6.48
13/03/1978,6.78
14/03/1978,6.775
15/03/1978,6.76
16/03/1978,6.825
17/03/1978,7.125
20/03/1978,7.1075
21/03/1978,6.98
22/03/1978,7.095
23/03/1978,7.14
27/03/1978,7.4
28/03/1978,7.31
29/03/1978,7.01
30/03/1978,6.73
31/03/1978,6.895
03/04/1978,6.595
04/04/1978,6.715
05/04/1978,6.825
06/04/1978,6.865
07/04/1978,7.0025
10/04/1978,7.07
11/04/1978,7.09
12/04/1978,7.22
13/04/1978,7.135
14/04/1978,7.3625
17/04/1978,7.21
18/04/1978,7.22
19/04/1978,7.24
20/04/1978,6.98
21/04/1978,7.1325
24/04/1978,6.8325
25/04/1978,7.006
26/04/1978,6.881
27/04/1978,6.976
28/04/1978,7.064
01/05/1978,7.085
02/05/1978,6.99
03/05/1978,6.9375
04/05/1978,6.995
05/05/1978,7.09
08/05/1978,6.94
09/05/1978,7.0375
10/05/1978,7.08
11/05/1978,7.085
12/05/1978,7.165
15/05/1978,7.21
16/05/1978,7.17
17/05/1978,7.0975
18/05/1978,7.1725
19/05/1978,7.1
22/05/1978,7.0675
23/05/1978,7.1625
24/05/1978,7.1275
25/05/1978,7.395
26/05/1978,7.35
30/05/1978,7.4525
31/05/1978,7.37
01/06/1978,7.325
02/06/1978,7.025
05/06/1978,7.0575
06/06/1978,6.94
07/06/1978,6.825
08/06/1978,6.87
09/06/1978,6.9
12/06/1978,6.9325
13/06/1978,6.855
14/06/1978,6.65
15/06/1978,6.71
16/06/1978,6.775
19/06/1978,6.8125
20/06/1978,6.885
21/06/1978,6.76
22/06/1978,6.865
23/06/1978,6.79
26/06/1978,6.92
27/06/1978,6.807
28/06/1978,6.7375
29/06/1978,6.743
30/06/1978,6.772
03/07/1978,6.575
05/07/1978,6.735
06/07/1978,6.825
07/07/1978,6.8375
10/07/1978,6.8125
11/07/1978,6.765
12/07/1978,6.735
13/07/1978,6.6075
14/07/1978,6.4875
17/07/1978,6.36
18/07/1978,6.275
19/07/1978,6.33
20/07/1978,6.365
21/07/1978,6.465
24/07/1978,6.285
25/07/1978,6.23
26/07/1978,6.2695
27/07/1978,6.265
28/07/1978,6.2805
31/07/1978,6.253
01/08/1978,6.1425
02/08/1978,6.0875
03/08/1978,6.1125
04/08/1978,6.12
07/08/1978,6.0125
08/08/1978,6.0125
09/08/1978,6.0925
10/08/1978,6.1
11/08/1978,6.175
14/08/1978,6.335
15/08/1978,6.4375
16/08/1978,6.3275
17/08/1978,6.44
18/08/1978,6.4475
21/08/1978,6.4775
22/08/1978,6.455
23/08/1978,6.5425
24/08/1978,6.63
25/08/1978,6.68
28/08/1978,6.479
29/08/1978,6.416
30/08/1978,6.481
31/08/1978,6.435
